date,price_RICE,price_CORN,price_CASSAVA,price_SUGARCRANE
2014-12-24,1430.0,9.2,2.25,899.0
2014-12-25,1430.0,9.2,2.25,899.0
2014-12-26,1430.0,9.2,2.25,899.0
2014-12-27,1430.0,9.2,2.3,899.0
2014-12-28,1430.0,9.2,2.3,899.0
2014-12-29,1430.0,9.2,2.3,899.0
2014-12-30,1430.0,9.2,2.3,899.0
2014-12-31,1430.0,9.2,2.3,899.0
2015-01-01,1430.0,9.2,2.3,909.0
2015-01-02,1430.0,9.2,2.3,909.0
2015-01-03,1430.0,9.2,2.3,909.0
2015-01-04,1430.0,9.2,2.3,909.0
2015-01-05,1430.0,9.2,2.3,909.0
2015-01-06,1430.0,9.2,2.3,909.0
2015-01-07,1430.0,9.2,2.3,909.0
2015-01-08,1430.0,9.2,2.3,909.0
2015-01-09,1430.0,9.2,2.3,909.0
2015-01-10,1430.0,9.2,2.25,909.0
2015-01-11,1430.0,9.2,2.25,909.0
2015-01-12,1430.0,9.2,2.25,909.0
2015-01-13,1430.0,9.2,2.25,909.0
2015-01-14,1430.0,9.35,2.25,909.0
2015-01-15,1430.0,9.35,2.2,909.0
2015-01-16,1430.0,9.5,2.2,909.0
2015-01-17,1430.0,9.5,2.15,909.0
2015-01-18,1430.0,9.5,2.15,909.0
2015-01-19,1430.0,9.5,2.15,909.0
2015-01-20,1430.0,9.5,2.15,909.0
2015-01-21,1430.0,9.5,2.15,909.0
2015-01-22,1430.0,9.5,2.15,909.0
2015-01-23,1430.0,9.65,2.1,909.0
2015-01-24,1430.0,9.65,2.1,909.0
2015-01-25,1430.0,9.65,2.1,909.0
2015-01-26,1430.0,9.65,2.1,909.0
2015-01-27,1430.0,9.65,2.2,909.0
2015-01-28,1430.0,9.65,2.2,909.0
2015-01-29,1430.0,9.6,2.2,909.0
2015-01-30,1420.0,9.6,2.2,909.0
2015-01-31,1420.0,9.55,2.2,909.0
2015-02-01,1420.0,9.55,2.2,914.0
2015-02-02,1420.0,9.55,2.2,914.0
2015-02-03,1420.0,9.45,2.2,914.0
2015-02-04,1420.0,9.35,2.2,914.0
2015-02-05,1420.0,9.35,2.2,914.0
2015-02-06,1420.0,9.35,2.2,914.0
2015-02-07,1420.0,9.35,2.15,914.0
2015-02-08,1420.0,9.35,2.15,914.0
2015-02-09,1420.0,9.35,2.15,914.0
2015-02-10,1420.0,9.35,2.15,914.0
2015-02-11,1420.0,9.4,2.15,914.0
2015-02-12,1420.0,9.4,2.15,914.0
2015-02-13,1420.0,9.4,2.15,914.0
2015-02-14,1420.0,9.35,2.15,914.0
2015-02-15,1420.0,9.35,2.15,914.0
2015-02-16,1420.0,9.35,2.15,914.0
2015-02-17,1420.0,9.3,2.15,914.0
2015-02-18,1420.0,9.3,2.15,914.0
2015-02-19,1420.0,9.3,2.2,914.0
2015-02-20,1420.0,9.3,2.2,914.0
2015-02-21,1420.0,9.3,2.2,914.0
2015-02-22,1420.0,9.3,2.2,914.0
2015-02-23,1420.0,9.3,2.2,914.0
2015-02-24,1420.0,9.3,2.2,914.0
2015-02-25,1420.0,9.3,2.2,914.0
2015-02-26,1420.0,9.3,2.2,914.0
2015-02-27,1420.0,9.3,2.2,914.0
2015-02-28,1420.0,9.25,2.2,914.0
2015-03-01,1420.0,9.25,2.2,924.0
2015-03-02,1420.0,9.25,2.2,924.0
2015-03-03,1420.0,9.25,2.2,924.0
2015-03-04,1420.0,9.25,2.2,924.0
2015-03-05,1420.0,9.25,2.2,924.0
2015-03-06,1420.0,9.25,2.2,924.0
2015-03-07,1420.0,9.2,2.2,924.0
2015-03-08,1420.0,9.2,2.2,924.0
2015-03-09,1420.0,9.2,2.2,924.0
2015-03-10,1420.0,9.2,2.2,924.0
2015-03-11,1420.0,9.2,2.2,924.0
2015-03-12,1410.0,9.2,2.2,924.0
2015-03-13,1400.0,9.2,2.2,924.0
2015-03-14,1400.0,9.2,2.2,924.0
2015-03-15,1400.0,9.2,2.2,924.0
2015-03-16,1400.0,9.2,2.2,924.0
2015-03-17,1390.0,9.2,2.2,924.0
2015-03-18,1380.0,9.35,2.2,924.0
2015-03-19,1350.0,9.4,2.2,924.0
2015-03-20,1340.0,9.5,2.2,924.0
2015-03-21,1340.0,9.5,2.2,924.0
2015-03-22,1340.0,9.5,2.2,924.0
2015-03-23,1340.0,9.5,2.2,924.0
2015-03-24,1340.0,9.5,2.2,924.0
2015-03-25,1340.0,9.55,2.2,924.0
2015-03-26,1340.0,9.6,2.2,924.0
2015-03-27,1340.0,9.6,2.2,924.0
2015-03-28,1340.0,9.5,2.2,924.0
2015-03-29,1340.0,9.5,2.2,924.0
2015-03-30,1340.0,9.5,2.2,924.0
2015-03-31,1340.0,9.45,2.2,924.0
2015-04-01,1340.0,9.45,2.2,930.0
2015-04-02,1330.0,9.5,2.2,930.0
2015-04-03,1330.0,9.6,2.2,930.0
2015-04-04,1330.0,9.5,2.2,930.0
2015-04-05,1330.0,9.5,2.2,930.0
2015-04-06,1330.0,9.5,2.2,930.0
2015-04-07,1330.0,9.5,2.2,930.0
2015-04-08,1330.0,9.5,2.2,930.0
2015-04-09,1330.0,9.5,2.2,930.0
2015-04-10,1330.0,9.5,2.2,930.0
2015-04-11,1330.0,9.5,2.2,930.0
2015-04-12,1330.0,9.5,2.2,930.0
2015-04-13,1330.0,9.5,2.2,930.0
2015-04-14,1330.0,9.5,2.2,930.0
2015-04-15,1330.0,9.5,2.2,930.0
2015-04-16,1330.0,9.5,2.2,930.0
2015-04-17,1320.0,9.5,2.2,930.0
2015-04-18,1320.0,9.5,2.25,930.0
2015-04-19,1320.0,9.5,2.25,930.0
2015-04-20,1320.0,9.5,2.25,930.0
2015-04-21,1320.0,9.5,2.25,930.0
2015-04-22,1320.0,9.5,2.25,930.0
2015-04-23,1320.0,9.5,2.25,930.0
2015-04-24,1320.0,9.5,2.25,930.0
2015-04-25,1320.0,9.5,2.3,930.0
2015-04-26,1320.0,9.5,2.3,930.0
2015-04-27,1320.0,9.5,2.3,930.0
2015-04-28,1320.0,9.45,2.3,930.0
2015-04-29,1320.0,9.4,2.3,930.0
2015-04-30,1320.0,9.4,2.3,930.0
2015-05-01,1320.0,9.4,2.3,944.0
2015-05-02,1320.0,9.4,2.3,944.0
2015-05-03,1320.0,9.4,2.3,944.0
2015-05-04,1320.0,9.4,2.3,944.0
2015-05-05,1320.0,9.4,2.3,944.0
2015-05-06,1320.0,9.4,2.3,944.0
2015-05-07,1320.0,9.35,2.3,944.0
2015-05-08,1320.0,9.35,2.3,944.0
2015-05-09,1320.0,9.35,2.35,944.0
2015-05-10,1320.0,9.35,2.35,944.0
2015-05-11,1320.0,9.35,2.35,944.0
2015-05-12,1320.0,9.35,2.35,944.0
2015-05-13,1320.0,9.35,2.35,944.0
2015-05-14,1320.0,9.35,2.35,944.0
2015-05-15,1320.0,9.35,2.35,944.0
2015-05-16,1320.0,9.35,2.35,944.0
2015-05-17,1320.0,9.35,2.35,944.0
2015-05-18,1320.0,9.35,2.35,944.0
2015-05-19,1320.0,9.35,2.35,944.0
2015-05-20,1320.0,9.35,2.35,944.0
2015-05-21,1320.0,9.35,2.35,944.0
2015-05-22,1320.0,9.35,2.35,944.0
2015-05-23,1320.0,9.35,2.35,944.0
2015-05-24,1320.0,9.35,2.35,944.0
2015-05-25,1320.0,9.35,2.35,944.0
2015-05-26,1320.0,9.4,2.35,944.0
2015-05-27,1320.0,9.4,2.35,944.0
2015-05-28,1320.0,9.4,2.35,944.0
2015-05-29,1320.0,9.4,2.35,944.0
2015-05-30,1320.0,9.4,2.35,944.0
2015-05-31,1320.0,9.4,2.35,944.0
2015-06-01,1320.0,9.4,2.35,897.1666666666666
2015-06-02,1320.0,9.4,2.35,897.1666666666666
2015-06-03,1320.0,9.4,2.35,897.1666666666666
2015-06-04,1320.0,9.45,2.35,897.1666666666666
2015-06-05,1310.0,9.45,2.35,897.1666666666666
2015-06-06,1310.0,9.45,2.35,897.1666666666666
2015-06-07,1310.0,9.45,2.35,897.1666666666666
2015-06-08,1310.0,9.45,2.35,897.1666666666666
2015-06-09,1310.0,9.45,2.35,897.1666666666666
2015-06-10,1310.0,9.45,2.35,897.1666666666666
2015-06-11,1310.0,9.5,2.35,897.1666666666666
2015-06-12,1300.0,9.6,2.35,897.1666666666666
2015-06-13,1300.0,9.95,2.35,897.1666666666666
2015-06-14,1300.0,9.95,2.35,897.1666666666666
2015-06-15,1300.0,9.95,2.35,897.1666666666666
2015-06-16,1300.0,10.05,2.35,897.1666666666666
2015-06-17,1300.0,10.15,2.35,897.1666666666666
2015-06-18,1300.0,10.2,2.35,897.1666666666666
2015-06-19,1320.0,10.3,2.35,897.1666666666666
2015-06-20,1320.0,10.3,2.35,897.1666666666666
2015-06-21,1320.0,10.3,2.35,897.1666666666666
2015-06-22,1320.0,10.3,2.35,897.1666666666666
2015-06-23,1320.0,10.3,2.35,897.1666666666666
2015-06-24,1320.0,10.3,2.35,897.1666666666666
2015-06-25,1320.0,10.3,2.35,897.1666666666666
2015-06-26,1320.0,10.3,2.35,897.1666666666666
2015-06-27,1320.0,10.35,2.35,897.1666666666666
2015-06-28,1320.0,10.35,2.35,897.1666666666666
2015-06-29,1320.0,10.35,2.35,897.1666666666666
2015-06-30,1320.0,10.35,2.35,897.1666666666666
2015-07-01,1340.0,10.35,2.35,850.3333333333334
2015-07-02,1340.0,10.35,2.35,850.3333333333334
2015-07-03,1350.0,10.35,2.35,850.3333333333334
2015-07-04,1360.0,10.35,2.35,850.3333333333334
2015-07-05,1360.0,10.35,2.35,850.3333333333334
2015-07-06,1360.0,10.35,2.35,850.3333333333334
2015-07-07,1360.0,10.35,2.35,850.3333333333334
2015-07-08,1380.0,10.4,2.35,850.3333333333334
2015-07-09,1380.0,10.45,2.35,850.3333333333334
2015-07-10,1390.0,10.45,2.35,850.3333333333334
2015-07-11,1390.0,10.45,2.35,850.3333333333334
2015-07-12,1390.0,10.45,2.35,850.3333333333334
2015-07-13,1390.0,10.45,2.35,850.3333333333334
2015-07-14,1410.0,10.55,2.35,850.3333333333334
2015-07-15,1440.0,10.6,2.35,850.3333333333334
2015-07-16,1440.0,10.6,2.35,850.3333333333334
2015-07-17,1440.0,10.65,2.35,850.3333333333334
2015-07-18,1440.0,10.65,2.35,850.3333333333334
2015-07-19,1440.0,10.65,2.35,850.3333333333334
2015-07-20,1440.0,10.65,2.35,850.3333333333334
2015-07-21,1440.0,10.65,2.35,850.3333333333334
2015-07-22,1440.0,10.7,2.35,850.3333333333334
2015-07-23,1430.0,10.75,2.35,850.3333333333334
2015-07-24,1410.0,10.8,2.35,850.3333333333334
2015-07-25,1390.0,10.8,2.35,850.3333333333334
2015-07-26,1390.0,10.8,2.35,850.3333333333334
2015-07-27,1390.0,10.8,2.35,850.3333333333334
2015-07-28,1390.0,10.8,2.35,850.3333333333334
2015-07-29,1390.0,10.8,2.35,850.3333333333334
2015-07-30,1380.0,10.8,2.4,850.3333333333334
2015-07-31,1380.0,10.8,2.4,850.3333333333334
2015-08-01,1380.0,10.8,2.4,803.5
2015-08-02,1380.0,10.8,2.4,803.5
2015-08-03,1380.0,10.8,2.4,803.5
2015-08-04,1380.0,10.85,2.4,803.5
2015-08-05,1370.0,10.85,2.4,803.5
2015-08-06,1370.0,10.85,2.4,803.5
2015-08-07,1370.0,10.85,2.4,803.5
2015-08-08,1370.0,10.85,2.4,803.5
2015-08-09,1370.0,10.85,2.4,803.5
2015-08-10,1370.0,10.85,2.4,803.5
2015-08-11,1370.0,10.75,2.45,803.5
2015-08-12,1370.0,10.25,2.45,803.5
2015-08-13,1370.0,10.25,2.45,803.5
2015-08-14,1370.0,10.2,2.45,803.5
2015-08-15,1370.0,10.0,2.45,803.5
2015-08-16,1370.0,10.0,2.45,803.5
2015-08-17,1370.0,10.0,2.45,803.5
2015-08-18,1370.0,9.9,2.45,803.5
2015-08-19,1370.0,9.9,2.45,803.5
2015-08-20,1370.0,9.9,2.45,803.5
2015-08-21,1370.0,9.75,2.45,803.5
2015-08-22,1370.0,9.55,2.45,803.5
2015-08-23,1370.0,9.55,2.45,803.5
2015-08-24,1370.0,9.55,2.45,803.5
2015-08-25,1370.0,9.55,2.45,803.5
2015-08-26,1370.0,9.55,2.45,803.5
2015-08-27,1370.0,9.55,2.45,803.5
2015-08-28,1370.0,9.55,2.45,803.5
2015-08-29,1370.0,9.5,2.45,803.5
2015-08-30,1370.0,9.5,2.45,803.5
2015-08-31,1370.0,9.5,2.45,803.5
2015-09-01,1370.0,9.5,2.45,756.6666666666666
2015-09-02,1360.0,9.5,2.45,756.6666666666666
2015-09-03,1350.0,9.45,2.45,756.6666666666666
2015-09-04,1340.0,9.45,2.45,756.6666666666666
2015-09-05,1340.0,9.42,2.45,756.6666666666666
2015-09-06,1340.0,9.42,2.45,756.6666666666666
2015-09-07,1340.0,9.42,2.45,756.6666666666666
2015-09-08,1340.0,9.3,2.45,756.6666666666666
2015-09-09,1340.0,9.15,2.45,756.6666666666666
2015-09-10,1330.0,9.1,2.45,756.6666666666666
2015-09-11,1330.0,9.1,2.45,756.6666666666666
2015-09-12,1320.0,9.1,2.45,756.6666666666666
2015-09-13,1320.0,9.1,2.45,756.6666666666666
2015-09-14,1320.0,9.1,2.45,756.6666666666666
2015-09-15,1310.0,9.0,2.45,756.6666666666666
2015-09-16,1310.0,8.95,2.45,756.6666666666666
2015-09-17,1310.0,8.9,2.45,756.6666666666666
2015-09-18,1310.0,8.9,2.45,756.6666666666666
2015-09-19,1320.0,8.9,2.45,756.6666666666666
2015-09-20,1320.0,8.9,2.45,756.6666666666666
2015-09-21,1320.0,8.9,2.45,756.6666666666666
2015-09-22,1320.0,8.9,2.45,756.6666666666666
2015-09-23,1320.0,8.95,2.45,756.6666666666666
2015-09-24,1330.0,8.95,2.45,756.6666666666666
2015-09-25,1340.0,8.95,2.45,756.6666666666666
2015-09-26,1340.0,8.95,2.45,756.6666666666666
2015-09-27,1340.0,8.95,2.45,756.6666666666666
2015-09-28,1340.0,8.95,2.45,756.6666666666666
2015-09-29,1340.0,8.95,2.45,756.6666666666666
2015-09-30,1340.0,8.95,2.45,756.6666666666666
2015-10-01,1370.0,8.9,2.45,709.8333333333333
2015-10-02,1390.0,8.9,2.45,709.8333333333333
2015-10-03,1390.0,8.75,2.45,709.8333333333333
2015-10-04,1390.0,8.75,2.45,709.8333333333333
2015-10-05,1390.0,8.75,2.45,709.8333333333333
2015-10-06,1390.0,8.7,2.45,709.8333333333333
2015-10-07,1390.0,8.7,2.45,709.8333333333333
2015-10-08,1390.0,8.7,2.45,709.8333333333333
2015-10-09,1390.0,8.65,2.45,709.8333333333333
2015-10-10,1390.0,8.6,2.45,709.8333333333333
2015-10-11,1390.0,8.6,2.45,709.8333333333333
2015-10-12,1390.0,8.6,2.45,709.8333333333333
2015-10-13,1390.0,8.5,2.45,709.8333333333333
2015-10-14,1390.0,8.45,2.45,709.8333333333333
2015-10-15,1390.0,8.45,2.45,709.8333333333333
2015-10-16,1390.0,8.45,2.45,709.8333333333333
2015-10-17,1390.0,8.45,2.45,709.8333333333333
2015-10-18,1390.0,8.45,2.45,709.8333333333333
2015-10-19,1390.0,8.45,2.45,709.8333333333333
2015-10-20,1380.0,8.45,2.45,709.8333333333333
2015-10-21,1370.0,8.45,2.45,709.8333333333333
2015-10-22,1370.0,8.45,2.45,709.8333333333333
2015-10-23,1370.0,8.45,2.3,709.8333333333333
2015-10-24,1370.0,8.45,2.3,709.8333333333333
2015-10-25,1370.0,8.45,2.3,709.8333333333333
2015-10-26,1370.0,8.45,2.3,709.8333333333333
2015-10-27,1370.0,8.45,2.3,709.8333333333333
2015-10-28,1370.0,8.45,2.3,709.8333333333333
2015-10-29,1370.0,8.45,2.3,709.8333333333333
2015-10-30,1370.0,8.45,2.3,709.8333333333333
